,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,main_artist,song_name
917,0.177,0.295,5,-14.581,1,0.061,0.39,0.591,0.0684,0.0825,83.409,7a9UUo3zfID7Ik2fTQjRLi,346933,4,John Williams,Star Wars (Main Theme)
918,0.173,0.306,2,-16.531,0,0.0417,0.688,0.924,0.106,0.0358,82.348,3r2fhVslpEJOmmHujRwcfL,241560,4,Hans Zimmer,"One Day - From ""Pirates of the Caribbean: At World's End""/Score"
919,0.318,0.308,5,-13.676,0,0.0285,0.438,0.889,0.109,0.0592,103.925,0o9ivTBX7mjTnaUYF4Gk6t,157027,4,Alexandre Desplat,The Imitation Game
920,0.131,0.137,2,-20.553,1,0.0387,0.934,0.485,0.087,0.0465,78.577,1ykbtFnlIjmIFnZ8j6wg6i,440800,4,Howard Shore,"The Breaking of the Fellowship (feat. ""In Dreams"")"
921,0.185,0.469,2,-7.729,0,0.0314,0.00652,0.909,0.201,0.422,150.319,4OWa2dOlmtvMDhFrFL0QA1,105560,3,Francis Lai,"La leçon particulière - Bande originale du film ""La leçon particulière"""
922,0.077,0.339,5,-17.84,1,0.0476,0.698,0.688,0.114,0.0581,81.021,1FwhTB4R0lOWII5tc6cl9P,53307,4,Don Davis,Logos / The Matrix Main Title
923,0.38,0.246,7,-13.955,0,0.0329,0.872,0.905,0.084,0.0573,133.805,62Da3JOu9H9EIgmqV7DoLG,234400,4,Clint Mansell,Lux Aeterna
924,0.493,0.175,10,-18.049,0,0.036,0.949,0.777,0.112,0.278,106.903,5VuwAhMCz9EMg3RHL1KUEr,286467,4,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence
925,0.147,0.0457,0,-19.188,1,0.042,0.96,0.927,0.106,0.0364,138.942,5FOHBhUtWl2x5Z6qflA8nd,349920,1,Craig Armstrong,Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra)
926,0.195,0.0111,7,-31.641,0,0.0337,0.845,0.000881,0.112,0.3,83.735,3AAwJ043uT1wXSKDtGyuxF,103025,1,Richard Armitage,Misty Mountains
927,0.171,0.505,7,-10.525,1,0.0521,0.431,0.962,0.262,0.0796,92.613,0OVtnS3l4vThGxkdqCxN6K,197213,4,Alan Silvestri,Portals
928,0.299,0.571,5,-8.949,0,0.0395,0.318,0.137,0.0452,0.764,89.642,1FL7eUG80aeUeyMO2N4btN,51800,4,Michael Giacchino,Mission: Impossible Theme
929,0.142,0.113,2,-25.362,0,0.0415,0.859,0.838,0.107,0.0697,98.575,42gZM6AQ9BDMaTyTmMDVlN,255693,1,John Williams,Theme From Schindler's List
930,0.103,0.384,0,-16.401,0,0.0556,0.549,0.897,0.111,0.0747,79.262,4u4VElxO7JM4IR4jR4TL1s,326773,4,Steve Jablonsky,Arrival to Earth
931,0.577,0.379,7,-13.82,0,0.0368,0.753,0.955,0.126,0.284,103.112,2bw4WgXyXP90hIex7ur58y,179573,4,John Williams,The Imperial March (Darth Vader's Theme)
932,0.099,0.0567,1,-20.712,1,0.0398,0.96,0.81,0.104,0.0456,82.744,3Ii2KG3YLrC0KNbuJKAFj2,170400,4,Nino Rota,The Godfather: V. Love Theme
933,0.187,0.0602,9,-25.767,0,0.0464,0.408,0.922,0.122,0.0362,68.751,22yxHt6UqZpH7tP6W4PooI,247333,4,James Horner,For The Love Of A Princess
934,0.079,0.149,7,-20.372,0,0.0486,0.102,0.915,0.111,0.111,81.277,5zMuzsE5kvd54FwraufeeK,112973,1,Thomas Newman,Shawshank Prison - Stoic Theme
935,0.167,0.0721,8,-19.221,0,0.0339,0.856,0.265,0.0758,0.0388,86.116,4WiqPbWvLbv317E8fB4SJC,128280,1,Hildur Guðnadóttir,Bathroom Dance
936,0.143,0.369,0,-14.263,1,0.0425,0.772,0.9,0.0696,0.396,75.465,5lRilqjJwiywcHntGRWbpx,296173,4,John Williams,"The Flight To Neverland - From ""Hook"""
937,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,Hans Zimmer,No Time for Caution
938,0.745,0.607,7,-10.327,1,0.0631,0.201,0.861,0.0593,0.466,142.012,0cm6cAtRu0C0sEZzDjZFsx,145080,4,Hans Zimmer,Discombobulate
939,0.329,0.301,7,-14.762,0,0.0413,0.929,0.88,0.11,0.0465,63.519,5pn4wdFwix4qr5SlNyRw7W,122253,3,Nicholas Britell,The Middle of the World
940,0.239,0.15,0,-15.541,1,0.0329,0.0296,0.815,0.161,0.0568,64.28,4OapJjf0gVMc2MHdrcgXOm,148107,4,Craig Armstrong,"Your Song (From The Rehearsal Montage Scene) - From ""Moulin Rouge 2"" Soundtrack"
941,0.237,0.062,9,-22.176,0,0.0513,0.417,0.893,0.178,0.0357,114.738,0bmb8jg6ljmt8qBmIsMNvL,142253,3,Nicholas Hooper,Dumbledore's Farewell
942,0.18,0.0382,2,-22.028,0,0.0452,0.983,0.0141,0.15,0.0593,69.897,1DdyioI2yXhLwR1pn5Hczk,187467,3,Rachel Portman,Main Title
943,0.151,0.103,9,-22.221,1,0.0412,0.918,0.852,0.0756,0.036,97.5,1ybtJbR4ARqmjl6dD2VtYU,235667,1,Thomas Newman,Road To Perdition
944,0.129,0.0263,4,-30.184,1,0.0415,0.82,0.956,0.0959,0.039,52.193,4ZnQXH7WqUCbzffYaeSMRM,370667,4,James Horner,The Gift Of Mortality - Instrumental
945,0.486,0.312,1,-16.772,1,0.0317,0.206,0.734,0.0854,0.11,135.988,36qn2bFfZzUwM6eIv2XOc9,213893,4,Vangelis,Titles
946,0.159,0.123,4,-26.301,0,0.0652,0.864,0.762,0.104,0.0498,131.552,4QrLwgJt0OGkUFBbQKk0fL,161466,1,Ryuichi Sakamoto,The Revenant Main Theme
947,0.218,0.19,7,-20.281,1,0.0355,0.772,0.749,0.133,0.0695,78.962,4J9mulgiRlkkgdAONNVGQv,222773,3,John Williams,"Flying Theme (From ""E.T. the Extra-Terrestrial"")"
948,0.448,0.22,3,-15.014,1,0.035,0.775,0.837,0.0813,0.0947,137.915,0OKWHkdIAi2purVKdqaPC0,337467,3,Peter Gregson,A Little Chaos
949,0.227,0.264,0,-14.905,1,0.0325,0.881,0.9,0.114,0.228,84.986,4lg0h4AJhPMxbO3VMpbUqS,321067,4,John Williams,Harry's Wondrous World
950,0.534,0.487,10,-11.201,1,0.0302,0.74,0.885,0.109,0.237,112.989,5IWmdl33NNTLsKlLT6WSlh,200227,4,Henry Jackman,First Class
951,0.381,0.582,2,-11.52,1,0.0406,0.0328,0.94,0.0843,0.0697,133.991,7u5XBHnht6dyoRXRBb5soK,143453,4,Brian Tyler,Iron Man 3
952,0.165,0.395,0,-18.042,1,0.0439,0.0949,0.925,0.112,0.105,131.638,24V9V4erGgsbLeSa7tlimK,222453,4,Steve Jablonsky,My Name Is Lincoln
953,0.0717,0.0154,7,-30.218,0,0.0419,0.905,0.937,0.0928,0.0356,78.822,44sVQfPdCTGM5JLBRHUngc,339587,3,Thomas Newman,Come Back to Us
954,0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,1Vk4yRsz0iBzDiZEoFMQyv,98040,3,Justin Hurwitz,Mia & Sebastian’s Theme
955,0.149,0.117,2,-20.966,1,0.0442,0.905,0.919,0.111,0.0882,95.68,66EIPOdC3UZZCJdiUSRo92,91493,4,John Williams,Sayuri's Theme
956,0.167,0.236,0,-15.653,1,0.043,0.124,0.825,0.234,0.137,51.29,28BMJNUEpAFUiPOBCk3Xw2,169067,4,Trevor Jones,The Kiss
957,0.182,0.0784,2,-26.043,1,0.0389,0.478,0.00263,0.137,0.0817,106.712,575blCgesVtCu0HEYaIcas,534400,4,Vangelis,Blade Runner Blues
958,0.463,0.273,9,-18.639,1,0.0358,0.361,0.943,0.165,0.521,109.23,0lEtONdoCJJwUfmXUS2Zmk,109933,5,Elmer Bernstein,The Magnificent Seven
959,0.164,0.0719,2,-18.535,1,0.0355,0.969,0.317,0.0788,0.0784,74.352,1FlxqJmoZWS2q1uRlyZVur,293533,4,John Williams,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice"
960,0.149,0.0988,3,-24.512,1,0.0409,0.711,0.938,0.108,0.146,136.401,1ghqlcFUP85h1Gxn4Oa2Kt,137773,5,John Barry,"The John Dunbar Theme (From ""Dances With Wolves"")"
961,0.0753,0.163,0,-17.328,1,0.0402,0.89,0.936,0.115,0.0395,76.405,2O0UWIMFeMtFR0LJMuIPjJ,219600,4,Hans Zimmer,Tennessee
962,0.304,0.0116,7,-33.19,0,0.0337,0.983,0.963,0.104,0.0364,77.84,33B1XmfncHqnfkrYZIcHbD,246627,4,Thomas Newman,Any Other Name
963,0.179,0.187,5,-20.555,0,0.0398,0.908,0.978,0.105,0.0503,115.163,55n2WpwjQnIM1lvmxkzllb,156933,3,Danny Elfman,Introduction (Titles)
964,0.123,0.194,3,-12.089,0,0.0456,0.979,0.886,0.0992,0.0387,169.486,1CDczwnTf6RJ076lukYNpP,186733,4,Maurice Jarre,"Love Theme - From ""Romeo and Juliet"""
965,0.372,0.485,0,-14.809,1,0.0445,0.0407,0.935,0.122,0.107,104.851,4CQ8uwWfH9hDCbwj4PUs58,135312,3,Pinar Toprak,Captain Marvel
966,0.407,0.433,2,-15.331,0,0.0376,0.467,0.936,0.0663,0.0779,119.921,4TuGt2O2iqrisOsNQNrL0j,155827,4,Steven Price,Emma
967,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,53ann6bENp7BF8uklrzQAp,256493,4,Michael Nyman,The Promise
968,0.204,0.0522,0,-26.234,1,0.0404,0.968,0.937,0.0799,0.0345,78.274,1ptBH8MFuEgtEcjcU6t5t1,123533,1,Cliff Martinez,I Drive
969,0.27,0.399,2,-16.951,0,0.0846,0.185,0.813,0.158,0.0335,85.297,3i3g2kJg5DMrp0rC5g98Ow,118413,4,James Newton Howard,The Countdown
970,0.0808,0.00285,4,-41.786,0,0.0402,0.984,0.666,0.0736,0.0375,64.48,5FRGTGPZ7uA6JaLAH55PVV,305840,3,Thomas Newman,Brooks Was Here
971,0.0938,0.158,9,-18.539,1,0.0495,0.949,0.921,0.111,0.0347,86.925,5aS4hzWTQ968fPIoKsDg1q,235587,4,Jonny Greenwood,Open Spaces
972,0.139,0.221,0,-16.382,1,0.0374,0.761,0.892,0.318,0.063,78.841,7aVRZwGYPypqF7AMN0pwCG,244133,3,Stephen Warbeck,Pelagia's Song
973,0.175,0.171,4,-19.589,0,0.0411,0.97,0.9,0.208,0.0746,122.278,1CxT3WZkSuEAxPOKAPzDDl,128320,4,Rachel Portman,End Titles
974,0.252,0.144,10,-17.657,1,0.0283,0.758,0.901,0.0852,0.0677,182.776,6yzzno5cXBkh5c6UzRxcyM,310267,3,Jon Brion,Lady Bird
975,0.279,0.102,2,-19.933,1,0.0365,0.852,0.904,0.216,0.0599,138.581,1X26LGm0cnHhzAvXpIYIWc,280560,4,Dario Marianelli,With My Own Eyes
976,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,1kPBT8S2wJFNAyBMnGVZgL,156653,3,Etta James,I'd Rather Go Blind
977,0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,1a2iF9XymafjRk56q7oCxo,219587,4,Stevie Ray Vaughan,Pride and Joy
978,0.518,0.376,9,-18.248,0,0.0431,0.933,0.86,0.0976,0.744,158.089,4qYHnP5AmKzXbJhciPV8si,233560,4,"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version
979,0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129,58PSYdY0GFg0LFb2PxYk4T,321133,3,Muddy Waters,Mannish Boy
980,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,4NQfrmGs9iQXVQI9IpRhjM,324733,4,B.B. King,The Thrill Is Gone
981,0.441,0.455,10,-14.207,1,0.0485,0.62,0.00187,0.135,0.918,160.9,2Mr1bGI2E10K7Mt1UJZ6Mw,152351,4,John Lee Hooker,Boom Boom
982,0.661,0.342,9,-16.361,0,0.043,0.844,0.000128,0.26,0.588,146.118,2HUZVffVPXvqnrml0gXggp,188400,4,Howlin' Wolf,Smokestack Lightnin'
983,0.565,0.526,0,-11.352,1,0.0365,0.0339,0.000119,0.11,0.637,167.936,2wnjZXcAT3rCjjqxLeHjv7,204333,4,Freddie King,Going Down
984,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,3ocm1Cf1Dk1ODrdBdybh82,169998,4,Albert King,Born Under A Bad Sign - Mono Mix
985,0.277,0.479,5,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,3XxBSvDZKH5YvZZjTpn6eR,230360,4,Jimi Hendrix,Red House
986,0.676,0.334,5,-10.572,1,0.0508,0.862,0.0,0.32,0.867,158.0,4KMXlzvtC8xjLseDqDjpeU,162040,4,Little Walter,My Babe
987,0.572,0.348,0,-13.454,1,0.0294,0.44,0.000721,0.235,0.34,73.304,5MTsZG10E0hTvAkdioyPnw,275267,4,Buddy Guy,Feels Like Rain (feat. Bonnie Raitt)
988,0.595,0.525,11,-11.582,0,0.0499,0.3,3.15e-05,0.197,0.826,124.569,0h06YSqzwbAU9ZDuIvw8pk,192200,4,Bonnie Raitt,Love Me Like a Man - 2008 Remaster
989,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,760clbeDBWmBsBLbszWuNZ,164547,4,Bo Diddley,I'm A Man
990,0.69,0.584,3,-8.864,1,0.0746,0.47,2.46e-05,0.297,0.809,118.017,35X1ucjCm7rHK80qJ413ci,179693,3,Fenton Robinson,Somebody Loan Me A Dime
991,0.542,0.502,3,-10.607,0,0.0515,0.195,0.00812,0.174,0.948,174.11,3E0VKSvZp76kvBU2WwwBul,289560,4,Taj Mahal,Leaving Trunk
992,0.563,0.542,9,-10.862,1,0.0962,0.706,3.59e-05,0.355,0.785,133.285,5Oc0vLGWdEWeCqIU8zyELt,181000,4,Big Mama Thornton,Hound Dog
993,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,5x7Oxaa9EEIx9nw17CC5yW,293733,4,B.B. King,Chains And Things
994,0.548,0.874,8,-10.147,1,0.0463,0.279,0.0463,0.173,0.966,172.129,5MVMARaMoclifNmBtPu0dD,141933,4,Stevie Ray Vaughan,Love Struck Baby
995,0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,6kucNn22HB0qb2ZPa1BrNl,318840,3,Albert Collins,"Cold, Cold Feeling"
996,0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,2ROJOb98GorxStuOuZWcGd,412960,3,Derek & The Dominos,Have You Ever Loved A Woman?
997,0.353,0.921,2,-5.64,1,0.0758,0.0488,0.065,0.314,0.526,145.589,2FtX5tOFUVOyjcGQiuGR8f,271653,3,Buddy Guy,"Damn Right, I've Got the Blues"
998,0.294,0.736,7,-7.961,0,0.151,0.282,0.0418,0.102,0.753,208.576,3YGsgJqtIWKjMjZtKLk11Z,314880,3,Johnny Winter,Be Careful With a Fool
999,0.321,0.625,2,-5.219,0,0.0302,0.491,5.08e-05,0.345,0.777,107.338,1yKah8BCP3Vgq2tPBOLKL0,212600,4,Sam Maghett,All Your Love - Stereo
1000,0.457,0.412,7,-11.138,0,0.0369,0.0516,4.35e-05,0.275,0.44,129.423,6y5eBHh57iYViDkK4Hn6R7,172693,4,Fleetwood Mac,Black Magic Woman - 2018 Master
1001,0.449,0.412,2,-7.19,1,0.0297,0.581,7.01e-06,0.452,0.432,144.185,2mVp83pLkWJN03Ha8Txydf,178440,3,Etta James,"Do Right Woman, Do Right Man"
1002,0.775,0.499,4,-7.181,1,0.0415,0.496,0.0219,0.114,0.862,121.056,6f3OYG5R630tjwFIHIE7j2,232707,4,The Fabulous Thunderbirds,Scratch My Back
1003,0.633,0.625,0,-10.951,1,0.0436,0.492,0.000418,0.204,0.841,103.355,4Gia17DzXBhYFbYiJj6SyW,147800,4,Otis Rush,Working Man
1004,0.679,0.367,4,-6.946,1,0.0534,0.857,0.0181,0.103,0.406,148.959,7mNFrf8IfgaWMFCz64CtK4,189640,4,John Lee Hooker,Boogie Chillen
1005,0.792,0.495,0,-11.603,1,0.0527,0.239,0.00175,0.074,0.719,118.066,2bIfM0ZOF4gxK1BeqH3Djm,517400,4,B.B. King,Why I Sing The Blues
1006,0.779,0.155,5,-21.57,1,0.112,0.856,7.82e-06,0.0974,0.696,103.251,31GIhpOQpKCzlnuPn03pBQ,192707,4,Champion Jack Dupree,Junker's Blues
1007,0.64,0.496,2,-11.124,1,0.0413,0.616,4.63e-05,0.183,0.954,116.632,2Qj1FilGsXITZbFVmVeoLy,253333,4,Freddie King,I'm Tore Down
1008,0.294,0.611,2,-6.268,1,0.0348,0.0226,0.435,0.114,0.567,178.191,1cRTAPP2FG9h2WiYMOIVIK,166400,3,Elmore James,The Sky Is Crying
1009,0.629,0.0192,4,-19.952,1,0.0833,0.989,4.3e-05,0.106,0.335,169.254,61K6lqGyrl2Aerk0LjAZem,188160,4,Muddy Waters,Rollin' Stone
1010,0.872,0.384,0,-16.204,1,0.0388,0.418,0.317,0.0687,0.938,102.597,4c0Mgs559lG4sPiEC3XcxY,515000,4,B.B. King,To Know You Is To Love You
1011,0.378,0.756,7,-11.073,1,0.0673,0.436,0.0351,0.867,0.838,131.577,1sxtxIKhRiQwuGpUwHoEHq,255600,4,Cream,Crossroads - Live
1012,0.537,0.695,11,-9.88,1,0.0377,0.00393,0.188,0.084,0.77,131.307,1HRx7dciQYCv76XvbBDAGM,295693,4,Albert Collins,T-Bone Shuffle
1013,0.84,0.412,1,-14.23,1,0.056,0.0217,0.784,0.041,0.963,122.807,0WvSYVnEXD7QLa5pDJ920S,156398,4,Albert King,Crosscut Saw - Mono Mix
1014,0.648,0.544,1,-8.963,1,0.179,0.343,2.93e-06,0.087,0.619,153.063,1cXc92MX9kFjMrrDsvdf9w,182827,4,Koko Taylor,Wang Dang Doodle
1015,0.678,0.612,4,-9.764,1,0.0339,0.101,0.318,0.164,0.857,118.381,0RTjFVHvqjTdpX2NawwyXI,216627,4,Freddie King,Stumble
1016,0.639,0.496,1,-6.844,0,0.0375,0.713,0.254,0.0545,0.467,140.394,1TRIYxcVJYPki5AX2hZzZT,445533,3,Luther Allison,Bad News Is Coming
1017,0.566,0.657,4,-10.33,1,0.0693,0.751,0.896,0.156,0.643,145.359,57W5o6ojTFtydDMZ0mDDB3,164893,4,Little Walter,Juke
1018,0.73,0.235,0,-15.276,1,0.0355,0.527,0.0112,0.0663,0.624,87.226,3gg0xEc2b4eEbYySLmfFU1,247373,4,T-Bone Walker,Mean Old World
1019,0.519,0.779,4,-9.159,1,0.0648,0.573,8.13e-05,0.286,0.888,113.487,65VzqBb5ogD2xIFD8jetMG,173040,4,Muddy Waters,Got My Mojo Working
1020,0.556,0.567,9,-11.426,0,0.0333,0.0581,0.00143,0.0907,0.858,141.345,2hv2NiSq8p4pgL28pxcqAJ,227751,4,Allman Brothers Band,Trouble No More
1021,0.469,0.236,7,-16.981,1,0.0364,0.407,0.0434,0.215,0.415,82.232,2PcbVKT28p9mOlWBDL371J,399173,4,Willie Dixon,I Can't Quit You Baby
1022,0.447,0.464,2,-11.622,1,0.12,0.807,0.000118,0.249,0.62,175.465,5goa9CsIDXc9G0Df9dL9ft,431853,3,Buddy Guy,Stone Crazy
1023,0.686,0.593,0,-10.078,1,0.0597,0.468,2.19e-05,0.352,0.946,92.82,7p5Xpx7dd9wSPJF4Q4Nfbu,159707,4,Clarence Carter,Part Time Love
1024,0.621,0.519,11,-13.328,0,0.102,0.837,0.00246,0.162,0.775,117.005,36ccrof5DFicLrejE4hEye,167267,4,Jimmy Rogers,Walking By Myself
1025,0.705,0.483,1,-12.209,1,0.0542,0.15,0.0265,0.202,0.713,122.863,2Cg3GUkhjX96nO4p2WRlIa,181786,4,Junior Wells,She's A Sweet One
1026,0.56,0.73,1,-5.69,1,0.0362,0.219,0.144,0.179,0.963,151.594,2r6Ve8kNEzqg3u45UL0muX,194667,4,Professor Longhair,Big Chief - Remastered
1027,0.433,0.7,11,-8.197,1,0.163,0.843,0.324,0.102,0.8,80.623,73GEVn1tqk9bn0KbtWsiqj,176186,4,Magic Sam,All Your Love
1028,0.606,0.301,0,-11.402,1,0.0423,0.545,0.00194,0.0419,0.457,100.979,1i7nQGgwloILcp6ZftH2Qa,183027,4,T-Bone Walker,Call It Stormy Monday
1029,0.489,0.747,10,-8.295,1,0.101,0.0655,9.82e-05,0.0422,0.626,109.799,01noJYGB8kT65mi8Pc2Ola,274440,3,Koko Taylor,I'm A Woman - Remastered
1030,0.767,0.496,10,-11.399,1,0.0307,0.237,0.0723,0.0853,0.751,110.932,6tilCYbheGMHo3Hw4F22hF,252133,4,Lafayette Leake,Short Dressed Woman
1031,0.584,0.278,4,-18.566,1,0.0312,0.55,0.21,0.255,0.75,81.712,3Gq3uFAdJltar4ddwboPby,215027,4,Willie Dixon,Little Red Rooster
1032,0.502,0.753,11,-9.625,0,0.0395,0.142,0.00824,0.0891,0.927,122.656,2XBeWZJeIojOrFOfVvn2dF,367533,4,Son Seals,Sadie
1033,0.303,0.492,0,-10.716,1,0.039,0.197,0.63,0.288,0.677,200.018,1ekio2Gk6WycLArAUJZfxM,414960,3,Mike Bloomfield,Albert's Shuffle
1034,0.536,0.723,8,-13.898,0,0.0415,0.165,0.00812,0.288,0.916,126.737,4lbqUtqgX3dITgYJMBjCDS,210493,4,Hound Dog Taylor,Ain't Got Nobody
1035,0.693,0.454,10,-10.275,0,0.03,0.417,0.000315,0.156,0.914,112.214,2uDIGXUD5hLdM7wzyl1PaR,183133,4,Slim Harpo,I'm A King Bee
1036,0.638,0.738,9,-9.563,1,0.0271,0.0315,0.000634,0.211,0.816,104.098,44s75M70lhq25s3CiW0pxq,304600,3,Luther Allison,Should I Wait
1037,0.566,0.424,7,-8.689,0,0.0392,0.669,0.00456,0.175,0.431,105.768,7pzDaHQx6WFWtdx9PLPxcx,163440,1,Otis Rush,Double Trouble
1038,0.523,0.568,9,-12.584,1,0.0751,0.652,0.00534,0.1,0.813,135.448,79lwbvYgFFw3eNbBx4bBRw,259760,4,Earl Hooker,Two Bugs and a Roach
1039,0.554,0.49,9,-8.725,1,0.0267,0.736,0.00728,0.327,0.578,67.591,0tYJ6uY0ETQOtOM8KySMSp,232453,4,Johnny Winter,Mean Mistreater
1040,0.49,0.338,2,-13.657,1,0.2,0.472,4.31e-06,0.109,0.463,140.533,5KZrHPwscBkXturVJCJlM4,362400,3,Son Seals,Now That I'm Down
1041,0.636,0.668,0,-6.857,1,0.0568,0.749,0.00121,0.0555,0.666,94.668,6KSa2Y1HnG0XlPQfEN4Xgi,189133,4,Lowell Fulson,Reconsider Baby
1042,0.642,0.708,9,-13.402,1,0.0543,0.0346,0.0103,0.0844,0.775,108.143,65dalI2zUxJy2ITurZAaUb,215800,4,Hound Dog Taylor & The HouseRockers,Give Me Back My Wig
1043,0.5,0.638,2,-7.262,1,0.0461,0.125,0.0285,0.199,0.746,122.621,512gC8sU5PxZAFrskHEfzk,239267,4,Jimmy Dawkins,Little Angel Child
1044,0.467,0.277,8,-12.101,1,0.0283,0.89,7.66e-05,0.2,0.535,99.83,7BbQQzr1suaBHpJDXDXIj9,163373,3,Larry Davis,Texas Flood
1045,0.705,0.401,9,-9.506,0,0.0475,0.812,0.0,0.319,0.649,104.956,50y6y3iwBlKKev2U4a6GK5,167227,4,Louis Jordan & His Tympany Five,Let The Good Times Roll
1046,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,7tqhbajSfrz2F7E1Z75ASX,151667,4,Marvin Gaye,Ain't No Mountain High Enough
1047,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,1k1Bqnv2R0uJXQN4u6LKYt,125093,4,Bill Withers,Ain't No Sunshine
1048,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,3kXoKlD84c6OmIcOLfrfEs,216022,4,"Earth, Wind & Fire",September
1049,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,3zBhihYUHBmGd2bcQIobrF,163756,4,Otis Redding,(Sittin' On) the Dock of the Bay
1050,0.675,0.597,5,-11.329,1,0.0337,0.0534,0.0,0.0986,0.828,108.875,2eF8pWbiivYsYRpbntYsnc,161160,4,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)"
1051,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,4Hhv2vrOTy89HFRcjU3QOx,179693,3,Etta James,At Last
1052,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,6b6IMqP565TbtFFZg9iFf3,160280,4,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)"
1053,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,0bRXwKfigvpKZUurwqAlEh,254560,4,Bill Withers,Lovely Day
1054,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,6ztstiyZL6FXzh4aG46ZPD,288293,4,"Earth, Wind & Fire",Boogie Wonderland
1055,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,1OppEieGNdItZbE14gLBEv,167933,4,The Supremes,You Can't Hurry Love
1056,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,1tqT6DhmsrtQgyCKUwotiw,194293,4,Marvin Gaye,I Heard It Through The Grapevine
1057,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,4feXcsElKIVsGwkbnTHAfV,162493,4,Frank Sinatra,Somethin' Stupid
1058,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,1h2xVEoJORqrg71HocgqXd,245493,4,Stevie Wonder,Superstition - Single Version
1059,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,0PDCewmZCp0P5s00bptcdd,171960,4,Natalie Cole,This Will Be (An Everlasting Love)
1060,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,3VZmChrnVW8JK6ano4gSED,238600,4,Marvin Gaye,Sexual Healing
1061,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,2dCmGcEOQrMQhMMS8Vj7Ca,205467,4,Rick James,Super Freak
1062,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,4pNiE4LCVV74vfIBaUHm1b,232760,4,Stevie Wonder,Sir Duke
1063,0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,5qyq1H5OPMlfuvZQ1wQNo7,179120,4,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher
1064,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,6PgVDY8GTkxF3GmhVGPzoB,155707,4,Sam & Dave,"Hold On, I'm Comin'"
1065,0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,0.426,75.143,3M8FzayQWtkvOhqMn2V4T2,258835,4,Bill Withers,Lean on Me
1066,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,4fQMGlCawbTkH9yPPZ49kP,176333,4,Booker T. & the M.G.'s,Green Onions
